gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
Irak1,25.2977144763404,0.0481019070677326,0.158481279083667,0.344549302735181,0.993518557544854
Atp5e,574.034632678488,0.0480805155787818,0.103181224121737,0.249080447130772,0.971797706707128
Nubp1,30.771956888845,0.0480365458344348,0.151242268929034,0.353557176700632,0.993518557544854
Efhd2,32.4239739858096,0.0480314136201468,0.148392499573914,0.355346664762978,0.993518557544854
Ndufb11,126.424835350111,0.0479946352388725,0.119076586636962,0.315644562547038,0.993518557544854
Anp32e,168.521232069998,0.0479470529862189,0.129484251776839,0.342462727402658,0.993518557544854
Ccnb1ip1,6.83879443165297,0.0478815721188601,0.219547885454494,0.259804018888185,0.98859918234715
Lap3,25.775807183729,0.04786214190319,0.159759533576084,0.344258893779006,0.993518557544854
Uvrag,50.5010752305719,0.0478537113219229,0.150421473449845,0.355590268828538,0.993518557544854
Scd2,43.1303625190105,0.0478400674371737,0.162925960889486,0.338767251550174,0.993518557544854
Atp5a1,428.577416010767,0.0478270517198452,0.105207333899454,0.261643863487837,0.990761463767165
Rbmxl1,34.2485482733041,0.0477945352578506,0.147869139950259,0.357453785902656,0.993518557544854
Spidr,8.47069792932607,0.047781770217755,0.196419303798646,0.278114536013283,0.993518557544854
Slc25a13,16.9436830430169,0.0476764267793775,0.172635135835718,0.319697718111818,0.993518557544854
Rangrf,8.66917927387451,0.0476606290172004,0.201366289664213,0.27360804482584,0.993518557544854
Gen1,8.80165824005067,0.0476385040707951,0.19335773586569,0.282880822869024,0.993518557544854
Gfer,12.305644771335,0.0476204327394665,0.176591363504438,0.311701995618046,0.993518557544854
Cln6,17.6020579297754,0.0476102110961363,0.170919816666941,0.323852894351984,0.993518557544854
Set,176.340798171882,0.047593083334938,0.112881481342731,0.297643706627503,0.993518557544854
Them6,8.31383925809737,0.047427357991325,0.191746326037519,0.286474029547018,0.993518557544854
Arhgap19,15.9335505457636,0.0473926321594903,0.175996916187387,0.314494296141579,0.993518557544854
Syngr2,64.0028999497152,0.0473886765423566,0.135141128000983,0.356083475494114,0.993518557544854
Dus3l,25.4546115965098,0.0473277626428574,0.155896680287343,0.354061444287753,0.993518557544854
Mipep,10.6347088177939,0.0472066414478642,0.185227472570604,0.298063211560679,0.993518557544854
Usp14,26.4313296564485,0.0471766942137183,0.153979254755099,0.357595576447389,0.993518557544854
Mgat4a,18.1165379459164,0.0471675874880716,0.166642188279574,0.336123493590435,0.993518557544854
Klhdc8b,14.9643121128249,0.0471325930237148,0.173398004019586,0.321815636663088,0.993518557544854
Pno1,41.0540103044761,0.0470859608743055,0.144939443473815,0.363929946928953,0.993518557544854
Dscc1,10.9613316260817,0.0470839993589718,0.183295623971987,0.302293784677491,0.993518557544854
Ubl7,48.0057236994467,0.0470612608167268,0.140612140239706,0.36333118876202,0.993518557544854
Htatip2,17.962314121958,0.0470003433622674,0.164394690445296,0.341960909088151,0.993518557544854
Uba7,45.7692269538231,0.0469784458759827,0.14765063648971,0.364140210838745,0.993518557544854
Mpc2,39.884561737697,0.0469669626556202,0.144558276527799,0.364944070645708,0.993518557544854
Znrd1,61.6739237284661,0.046952754604666,0.133907023338656,0.35848202327245,0.993518557544854
Raver1,75.3957645032676,0.0468498104674006,0.133523256009404,0.358914611555219,0.993518557544854
Cdc7,12.3053132375556,0.0467952794950778,0.176689857746055,0.317177248964207,0.993518557544854
Rad54l,11.2934664030523,0.0467917563918921,0.181511607781643,0.307598437789756,0.993518557544854
Slmo2,51.6756056937056,0.0467435090873802,0.136047073956171,0.362794258794382,0.993518557544854
Nop10,103.24391286291,0.0467377287107694,0.119538221852014,0.329483307135926,0.993518557544854
Uqcrh,458.869869644967,0.046687038144337,0.105657159504293,0.275733755073685,0.993518557544854
Zmynd19,36.2461049756494,0.046582837801554,0.145153022566915,0.36810610286373,0.993518557544854
Rgl2,33.9491909248986,0.0465798414774598,0.153562976744624,0.362739922010307,0.993518557544854
Ska1,7.30566891795563,0.04643925325926,0.202832238409293,0.280560401373549,0.993518557544854
Cltb,12.1218720988754,0.0463746345916258,0.181317138601604,0.310870217401554,0.993518557544854
Mrto4,35.9386697554272,0.0463598689780742,0.150166015470192,0.367704653042305,0.993518557544854
Usmg5,227.51732569831,0.0463345509040282,0.110413955034864,0.300704698622012,0.993518557544854
Pole,14.6123400287412,0.0463161272845636,0.174541798897886,0.325099750893797,0.993518557544854
Hnrnpa3,38.7161445626777,0.0461245977745485,0.144010860634582,0.372074695739915,0.993518557544854
Acsl3,7.64140467121783,0.0461187761987335,0.198679781991214,0.286934362349717,0.993518557544854
Pola1,24.9058031679357,0.0461148993438781,0.159488652748081,0.357819665966227,0.993518557544854
Tmem256,106.30287938167,0.0460965916797449,0.125956085250279,0.352643582181536,0.993518557544854
Pigf,19.4403167795803,0.0460499755871389,0.163779543114309,0.350223238854623,0.993518557544854
Crk,25.9341159361367,0.0459794195256438,0.157590505298989,0.361998819413556,0.993518557544854
Metap1d,11.9843554935742,0.0458965843071371,0.178373088206423,0.320054043148439,0.993518557544854
Mxi1,10.8114336224765,0.0458508012416053,0.179820496569732,0.317478402941603,0.993518557544854
Prpf19,36.8915129740986,0.0457615405233985,0.144399696214029,0.375159101259671,0.993518557544854
Slirp,89.0495396764611,0.045756670101869,0.125620504550389,0.355206784139307,0.993518557544854
Eif3k,238.311633736885,0.0457096240943894,0.100149180357944,0.258491603443243,0.985825852367787
Trex1,13.2992028690857,0.0457094742735395,0.172804197239419,0.333243949935411,0.993518557544854
Dlat,21.4335060804199,0.0456552486825572,0.159084806254021,0.362069880525662,0.993518557544854
Nelfcd,35.8847827385121,0.0455909066325055,0.146176258925758,0.376249076118406,0.993518557544854
Sp100,29.1683082768353,0.0455872356383025,0.173553293705555,0.332494680490983,0.993518557544854
Snord15b,15.2320902193975,0.0455856853385033,0.488758700387868,0.409754141309598,0.993518557544854
Zdhhc2,12.1191998729656,0.0455740924879703,0.189685547222485,0.302296797752425,0.993518557544854
Lrrc59,70.6357042837793,0.0455430883562797,0.12879216355282,0.363685404312547,0.993518557544854
Napa,35.5910468113502,0.0454978539625389,0.14670839008402,0.376850795526519,0.993518557544854
Hnrnpa2b1,557.129587940309,0.0454914516636842,0.103296644498344,0.277180898313074,0.993518557544854
Bscl2,22.2725915085631,0.0454857281117305,0.159961005126401,0.361851229597594,0.993518557544854
Rad51,24.7334488134249,0.0454057161603067,0.162209636020757,0.358244363668534,0.993518557544854
Naa38,62.7883890302783,0.045402911388987,0.138512918620175,0.37678998448665,0.993518557544854
Casc5,15.9404594135081,0.0453987007082171,0.170291977476689,0.341080033728658,0.993518557544854
Zbtb45,8.30841547875063,0.0453917012563454,0.192128622581446,0.300106154663995,0.993518557544854
Dohh,28.7591228146392,0.0453873121567595,0.150140486490135,0.375721994866792,0.993518557544854
Wdr55,21.7909348915854,0.0453441168911805,0.158420974925203,0.365634031951747,0.993518557544854
Mecr,15.7918113942189,0.0452813710321186,0.167613910171385,0.347873938846479,0.993518557544854
Acp5,50.4114177103704,0.0451982549439169,0.146892156596986,0.379326583824358,0.993518557544854
Mrps10,19.2772679037908,0.045125809927178,0.161291320200175,0.3621894118147,0.993518557544854
Pbk,52.7492477503172,0.0450883443922074,0.156915077832353,0.370096389006339,0.993518557544854
Prr13,63.9054271942806,0.0450499967011541,0.138420682234647,0.379923704754488,0.993518557544854
Casp3,39.3724691029886,0.0450376590865571,0.143781038625346,0.38147915295847,0.993518557544854
Pepd,24.6053725654834,0.0450042627994669,0.155364828192079,0.373063681123947,0.993518557544854
Prps2,48.1716744485359,0.0449493784097963,0.143062576179887,0.382267846423164,0.993518557544854
Atg9a,11.1453582547671,0.044928198343498,0.178520086022038,0.32678301383821,0.993518557544854
Cdkn2d,70.6061543262656,0.0449068855783507,0.137607019299403,0.380702125686684,0.993518557544854
Eme1,7.63824163502702,0.044895019668943,0.198907962736311,0.295479237743949,0.993518557544854
Atp5f1,135.906701661908,0.0448768718306799,0.112890367232012,0.326112502398882,0.993518557544854
Atp6v0b,53.2348022812186,0.0447539126921987,0.137670156493368,0.382146647359454,0.993518557544854
Rnf139,19.1390600373217,0.0447157604246138,0.164874420434988,0.358115396043608,0.993518557544854
Ptgs1,9.4435658578139,0.0446691001281346,0.226668276966815,0.280470099738753,0.993518557544854
Fxn,30.5742652946459,0.0445765619678317,0.149723815744228,0.382872958009287,0.993518557544854
Ech1,64.8095851386787,0.0445718977236914,0.129227822804085,0.373845959827074,0.993518557544854
Smc1a,95.4936465227607,0.0443966779897132,0.126694124626062,0.370883400683027,0.993518557544854
Mta3,34.1229980997444,0.0443942781543148,0.155829224798971,0.377371384689548,0.993518557544854
Hnrnpf,89.572059469502,0.0443938684318757,0.12411051145712,0.365329199685182,0.993518557544854
Ndrg3,20.9292891221497,0.0443854178905875,0.163029555334379,0.364550038521611,0.993518557544854
Sf3b6,83.4006450526468,0.0443759650131823,0.123574977280815,0.364250293636413,0.993518557544854
Polr2j,113.151353536455,0.0443519512539814,0.116684710038634,0.345076204345613,0.993518557544854
Ndufa11,16.7841768087381,0.0443359578523877,0.16503462746575,0.360728060032391,0.993518557544854
Sumo3,59.6533021305532,0.0443353959044043,0.132394580204077,0.380874141841167,0.993518557544854
Atp5b,740.581487951661,0.044274336631028,0.0950201300664208,0.245778035911895,0.968131661180751
Vkorc1,16.774636579959,0.0441645000105444,0.170856386314936,0.349135365988375,0.993518557544854
Btd,19.9491743017498,0.0441011297073778,0.160111577669502,0.372548257821914,0.993518557544854
Gm1821,197.373180256532,0.0440427547717747,0.109164467712873,0.320398479848906,0.993518557544854
Nabp2,32.2523074062312,0.0440156380220506,0.147150124188904,0.389425605866769,0.993518557544854
Hpse,6.15151629404636,0.0440152143777063,0.212467315688662,0.291120748971087,0.993518557544854
Dhcr24,33.6133404551193,0.0438899239992782,0.161672301496179,0.371237667605642,0.993518557544854
Coq2,19.6210029231017,0.0438818034492666,0.160795589438877,0.373020519717553,0.993518557544854
Nup62,55.8121514235349,0.0437639416585404,0.134816015730276,0.389069561633408,0.993518557544854
Uchl5,43.3758752125905,0.0437142852505231,0.138390409020246,0.392190784060097,0.993518557544854
Cit,7.14399017437072,0.0436655870760656,0.197641741758911,0.306061800495289,0.993518557544854
Itgb1,59.490137663412,0.0435735149542413,0.130493669562404,0.385638723059572,0.993518557544854
Tmem55a,15.7876159404808,0.0435598944021771,0.173898643821832,0.346994781209884,0.993518557544854
Ndufs7,68.4715443741414,0.0435368136956667,0.125376259777599,0.37683919812904,0.993518557544854
Selenbp1,7.32155755749596,0.0435236657707224,0.204255547432435,0.300700652017822,0.993518557544854
3110002H16Rik,15.8081070856086,0.0435215806216862,0.168241919964747,0.360043461531548,0.993518557544854
Aldh9a1,36.8897231187786,0.0435124818337549,0.145096449906426,0.394743926364324,0.993518557544854
Snx14,9.97392765294505,0.0435028471759979,0.18045622682112,0.333632774943922,0.993518557544854
Lpxn,22.3078022607835,0.0434737700038971,0.170234576074509,0.355907785378608,0.993518557544854
Suclg2,17.7917946066098,0.0434472391169069,0.162436969057571,0.373270303545603,0.993518557544854
Aimp2,32.5942845287747,0.0434456349109191,0.146845391836402,0.394611236345428,0.993518557544854
Cnih1,55.3215308382392,0.0434318381018186,0.133366545448274,0.390753006543771,0.993518557544854
Bin2,21.9796528948666,0.0433653890675721,0.161288161570889,0.376256776426404,0.993518557544854
Ppm1m,30.233809340447,0.043326208405254,0.150914919554465,0.392533864958902,0.993518557544854
C2cd2l,11.8056379975526,0.043296424346305,0.175619680461323,0.345267623238934,0.993518557544854
Nudcd2,38.2451251076851,0.0432865605871579,0.143290745111515,0.397158305671693,0.993518557544854
Endog,7.14750090184263,0.0432749553415743,0.197719345014201,0.30898111347084,0.993518557544854
Snord22,82.9869312975975,0.0432419976369207,0.511061237487531,0.439007266722203,0.993518557544854
Gspt1,37.2278706513367,0.0432266604151687,0.144719512169774,0.397428744489205,0.993518557544854
Hnrnpab,350.091712282213,0.0432192535994101,0.100590937472544,0.289217677840339,0.993518557544854
Oas1a,10.4901134564643,0.0431797623455604,0.182433168818015,0.332332525737265,0.993518557544854
Psmb4,209.844547537753,0.0431438865641366,0.105364431740499,0.313812899689171,0.993518557544854
Zfp318,10.8250838572405,0.0431340750671049,0.189922004414487,0.320128402833818,0.993518557544854
Atic,81.4957597245153,0.0431253288210258,0.125973213238491,0.382269328549756,0.993518557544854
Psmc3,123.086619023336,0.0430871165826453,0.117726909156631,0.361930430627653,0.993518557544854
Ehmt2,74.4958994964683,0.0430831167624057,0.124528432916813,0.379682787307509,0.993518557544854
Aprt,64.0295771389778,0.0429931938842057,0.128291057852607,0.38791534096636,0.993518557544854
Vps11,25.9217400390382,0.0429833982368959,0.153373564697725,0.392663267679205,0.993518557544854
Hyou1,68.4929378568178,0.0429188406371876,0.126022089238523,0.384483712960211,0.993518557544854
Brca1,9.63495334542206,0.0429148367972063,0.182600165049719,0.334086089185741,0.993518557544854
Sf3a2,52.6985660792357,0.0429077200457492,0.131565522839511,0.393704239839346,0.993518557544854
Ndufa4,399.284429937247,0.0428963314592561,0.105928324181304,0.319297121423664,0.993518557544854
Rp9,105.985705283024,0.0428583080569375,0.117642667951941,0.364157927866977,0.993518557544854
Narfl,12.7977048260275,0.0428545111203809,0.171562907070125,0.357794006195164,0.993518557544854
Cad,27.6073764688203,0.0428353105218775,0.155234053603226,0.391334665757219,0.993518557544854
Exosc2,37.4018490942778,0.0428185062662272,0.1422570166328,0.401514127780117,0.993518557544854
Net1,15.2912029729296,0.0428108330686438,0.166486021948909,0.369690344288275,0.993518557544854
Knstrn,18.2554246834221,0.0428049746529869,0.169820803494201,0.362163329892112,0.993518557544854
Ruvbl2,69.3258107865344,0.0427284709696678,0.127180956613983,0.388642581437108,0.993518557544854
Akap8l,29.7749117818134,0.04269098287973,0.149580809986401,0.399379393763318,0.993518557544854
Srbd1,21.9351616500062,0.0426869484411123,0.155947558577918,0.391509826544577,0.993518557544854
Arsb,20.0911039275577,0.0426845674048572,0.162816520894629,0.378731752173988,0.993518557544854
Ahsa1,124.044137019385,0.0426416007978886,0.111811318522527,0.346756700759012,0.993518557544854
Ptges3,49.691607269418,0.0426392451669227,0.135459325058388,0.400459022261808,0.993518557544854
Polr2m,150.95635840599,0.0426108830613037,0.119307973308839,0.371691004162835,0.993518557544854
Ifi44l,7.33425674801224,0.0426077089013806,0.204470792357941,0.30770317876354,0.993518557544854
Cdkn3,19.7643438246971,0.042602314045485,0.163796803751661,0.377324317603415,0.993518557544854
Axin1,39.0603048063096,0.0426005370701292,0.140029385661018,0.403272074454287,0.993518557544854
Abcf2,53.3669191793878,0.042579601333242,0.130935859349608,0.396131083232093,0.993518557544854
